"result-list-entry__brand-title-container href","result-list-entry__brand-title","result-list-entry__brand-logo-container href","font-s href","block","result-list-entry__brand-logo-container href 2","slick-slide href","image-index-label","gallery__count","total-media-count-label","result-list-entry__map-link","result-list-entry__criteria href","font-highlight","font-highlight 2","onlySmall","onlyLarge","font-tabular 3","margin-top-none","margin-top-none 2","margin-top-none 3","block 2","result-list-entry__new-flag","onlySmall 2"
"https://www.immobilienscout24.de/expose/138339373","Thaerstraße, Berlin","https://www.immobilienscout24.de/expose/138339373","https://www.immobilienscout24.de/expose/138339373","HousingAnywhere B.V.","https://www.immobilienscout24.de/expose/138339373","https://www.immobilienscout24.de/expose/138339373","1","/","20","Thaerstraße 0, Prenzlauer Berg, Berlin","https://www.immobilienscout24.de/expose/138339373","1.750 €","59 m²","2 Zi.","2","Zi.","","","","","",""
"https://www.immobilienscout24.de/expose/138339333","Nansenstraße, Berlin","https://www.immobilienscout24.de/expose/138339333","https://www.immobilienscout24.de/expose/138339333","HousingAnywhere B.V.","https://www.immobilienscout24.de/expose/138339333","https://www.immobilienscout24.de/expose/138339333","1","/","16","Nansenstraße 0, Neukölln (Ortsteil), Berlin","https://www.immobilienscout24.de/expose/138339333","3.200 €","140 m²","2 Zi.","2","Zi.","Stufenlos","","","","",""
"https://www.immobilienscout24.de/expose/138339278","Lückstraße, Berlin","https://www.immobilienscout24.de/expose/138339278","https://www.immobilienscout24.de/expose/138339278","HousingAnywhere B.V.","https://www.immobilienscout24.de/expose/138339278","https://www.immobilienscout24.de/expose/138339278","1","/","20","Lückstraße 0, Rummelsburg, Berlin","https://www.immobilienscout24.de/expose/138339278","1.800 €","65 m²","1 Zi.","1","Zi.","","","","","",""
"https://www.immobilienscout24.de/expose/138339243","Brandenburgische Straße, Berlin","https://www.immobilienscout24.de/expose/138339243","https://www.immobilienscout24.de/expose/138339243","HousingAnywhere B.V.","https://www.immobilienscout24.de/expose/138339243","https://www.immobilienscout24.de/expose/138339243","1","/","20","Brandenburgische Straße 0, Halensee, Berlin","https://www.immobilienscout24.de/expose/138339243","2.470 €","96 m²","1 Zi.","1","Zi.","Stufenlos","","","","",""
"https://www.immobilienscout24.de/expose/138339237","Leopoldstraße, Berlin","https://www.immobilienscout24.de/expose/138339237","https://www.immobilienscout24.de/expose/138339237","HousingAnywhere B.V.","https://www.immobilienscout24.de/expose/138339237","https://www.immobilienscout24.de/expose/138339237","1","/","7","Leopoldstraße 0, Rummelsburg, Berlin","https://www.immobilienscout24.de/expose/138339237","1.580 €","34 m²","1 Zi.","1","Zi.","","","","","",""
"https://www.immobilienscout24.de/expose/138339220","Triftstraße, Berlin","https://www.immobilienscout24.de/expose/138339220","https://www.immobilienscout24.de/expose/138339220","HousingAnywhere B.V.","https://www.immobilienscout24.de/expose/138339220","https://www.immobilienscout24.de/expose/138339220","1","/","20","Triftstraße 0, Wedding, Berlin","https://www.immobilienscout24.de/expose/138339220","1.250 €","35 m²","1 Zi.","1","Zi.","","","","","",""
"https://www.immobilienscout24.de/expose/138339213","Brunnenstraße, Berlin","https://www.immobilienscout24.de/expose/138339213","https://www.immobilienscout24.de/expose/138339213","HousingAnywhere B.V.","https://www.immobilienscout24.de/expose/138339213","https://www.immobilienscout24.de/expose/138339213","1","/","20","Brunnenstraße 0, Mitte (Ortsteil), Berlin","https://www.immobilienscout24.de/expose/138339213","9.000 €","200 m²","3 Zi.","3","Zi.","","","","","",""
"https://www.immobilienscout24.de/expose/139921108","Lichtdurchflutete Erdgeschosswohnung in der weißen Villa in Charlottenburg","https://www.immobilienscout24.de/expose/139921108","https://www.immobilienscout24.de/expose/139921108","Herr Oskar Schmidt","https://www.immobilienscout24.de/expose/139921108","https://www.immobilienscout24.de/expose/139921108","1","/","12","Halmstraße 13, Westend, Berlin","https://www.immobilienscout24.de/expose/139921108","1.890 €","80 m²","2 Zi.","2","Zi.","Balkon/Terrasse","Einbauküche","Garten","Black Label Property Management GmbH","NEU","NEU"
"https://www.immobilienscout24.de/expose/138339206","Brunnenstraße, Berlin","https://www.immobilienscout24.de/expose/138339206","https://www.immobilienscout24.de/expose/138339206","HousingAnywhere B.V.","https://www.immobilienscout24.de/expose/138339206","https://www.immobilienscout24.de/expose/138339206","1","/","17","Brunnenstraße 0, Mitte (Ortsteil), Berlin","https://www.immobilienscout24.de/expose/138339206","3.000 €","80 m²","2 Zi.","2","Zi.","","","","","",""
"https://www.immobilienscout24.de/expose/138339200","Leopoldstraße, Berlin","https://www.immobilienscout24.de/expose/138339200","https://www.immobilienscout24.de/expose/138339200","HousingAnywhere B.V.","https://www.immobilienscout24.de/expose/138339200","https://www.immobilienscout24.de/expose/138339200","1","/","9","Leopoldstraße 0, Rummelsburg, Berlin","https://www.immobilienscout24.de/expose/138339200","1.950 €","53 m²","2 Zi.","2","Zi.","","","","","",""
"https://www.immobilienscout24.de/expose/138603438","Atemberaubende 4 Zimmer Wohnung zwischen Tiergarten  und Schloss Charlottenburg","https://www.immobilienscout24.de/expose/138603438","https://www.immobilienscout24.de/expose/138603438","Frau Burcu Cicek","https://www.immobilienscout24.de/expose/138603438","https://www.immobilienscout24.de/expose/138603438","1","/","8","Heisenbergstraße 5, Charlottenburg, Berlin","https://www.immobilienscout24.de/expose/138603438","4.260 €","113 m²","4 Zi.","4","Zi.","Balkon/Terrasse","","","Blueground Germany GmbH","",""
"https://www.immobilienscout24.de/expose/138339186","Corinthstraße, Berlin","https://www.immobilienscout24.de/expose/138339186","https://www.immobilienscout24.de/expose/138339186","HousingAnywhere B.V.","https://www.immobilienscout24.de/expose/138339186","https://www.immobilienscout24.de/expose/138339186","1","/","20","Corinthstraße 0, Friedrichshain, Berlin","https://www.immobilienscout24.de/expose/138339186","2.350 €","64 m²","3 Zi.","3","Zi.","","","","","",""
"https://www.immobilienscout24.de/expose/138339167","Wilhelmstraße, Berlin","https://www.immobilienscout24.de/expose/138339167","https://www.immobilienscout24.de/expose/138339167","HousingAnywhere B.V.","https://www.immobilienscout24.de/expose/138339167","https://www.immobilienscout24.de/expose/138339167","1","/","20","Wilhelmstraße 0, Kreuzberg, Berlin","https://www.immobilienscout24.de/expose/138339167","2.900 €","67 m²","2 Zi.","2","Zi.","","","","","",""
"https://www.immobilienscout24.de/expose/138339070","Boxhagener Straße, Berlin","https://www.immobilienscout24.de/expose/138339070","https://www.immobilienscout24.de/expose/138339070","HousingAnywhere B.V.","https://www.immobilienscout24.de/expose/138339070","https://www.immobilienscout24.de/expose/138339070","1","/","13","Boxhagener Straße 0, Friedrichshain, Berlin","https://www.immobilienscout24.de/expose/138339070","3.300 €","110 m²","2 Zi.","2","Zi.","","","","","",""
"https://www.immobilienscout24.de/expose/138338862","Krausnickstraße, Berlin","https://www.immobilienscout24.de/expose/138338862","https://www.immobilienscout24.de/expose/138338862","HousingAnywhere B.V.","https://www.immobilienscout24.de/expose/138338862","https://www.immobilienscout24.de/expose/138338862","1","/","19","Krausnickstraße 0, Mitte (Ortsteil), Berlin","https://www.immobilienscout24.de/expose/138338862","3.500 €","130 m²","2 Zi.","2","Zi.","","","","","",""
"https://www.immobilienscout24.de/expose/138338722","Erich-Weinert-Straße, Berlin","https://www.immobilienscout24.de/expose/138338722","https://www.immobilienscout24.de/expose/138338722","HousingAnywhere B.V.","https://www.immobilienscout24.de/expose/138338722","https://www.immobilienscout24.de/expose/138338722","1","/","20","Erich-Weinert-Straße 0, Prenzlauer Berg, Berlin","https://www.immobilienscout24.de/expose/138338722","2.785 €","75 m²","1 Zi.","1","Zi.","","","","","",""
"https://www.immobilienscout24.de/expose/138338689","Friedrichstraße, Berlin","https://www.immobilienscout24.de/expose/138338689","https://www.immobilienscout24.de/expose/138338689","HousingAnywhere B.V.","https://www.immobilienscout24.de/expose/138338689","https://www.immobilienscout24.de/expose/138338689","1","/","15","Friedrichstraße 0, Kreuzberg, Berlin","https://www.immobilienscout24.de/expose/138338689","2.600 €","47 m²","1 Zi.","1","Zi.","","","","","",""
"https://www.immobilienscout24.de/expose/138338664","Eylauer Straße, Berlin","https://www.immobilienscout24.de/expose/138338664","https://www.immobilienscout24.de/expose/138338664","HousingAnywhere B.V.","https://www.immobilienscout24.de/expose/138338664","https://www.immobilienscout24.de/expose/138338664","1","/","20","Eylauer Straße 0, Kreuzberg, Berlin","https://www.immobilienscout24.de/expose/138338664","2.416 €","75 m²","2 Zi.","2","Zi.","","","","","",""
"https://www.immobilienscout24.de/expose/138603008","charmante 4 Zimmer Wohnung unweit vom Tiergarten und Schloss Charlottenburg entfernt","https://www.immobilienscout24.de/expose/138603008","https://www.immobilienscout24.de/expose/138603008","Frau Burcu Cicek","https://www.immobilienscout24.de/expose/138603008","https://www.immobilienscout24.de/expose/138603008","1","/","8","Heisenbergstraße 9, Charlottenburg, Berlin","https://www.immobilienscout24.de/expose/138603008","4.310 €","115 m²","4 Zi.","4","Zi.","Balkon/Terrasse","Aufzug","","Blueground Germany GmbH","",""
"https://www.immobilienscout24.de/expose/138338656","Nürnberger Straße, Berlin","https://www.immobilienscout24.de/expose/138338656","https://www.immobilienscout24.de/expose/138338656","HousingAnywhere B.V.","https://www.immobilienscout24.de/expose/138338656","https://www.immobilienscout24.de/expose/138338656","1","/","12","Nürnberger Straße 0, Westend, Berlin","https://www.immobilienscout24.de/expose/138338656","2.789 €","77 m²","2 Zi.","2","Zi.","","","","","",""
"https://www.immobilienscout24.de/expose/138338615","Pufendorfstraße, Berlin","https://www.immobilienscout24.de/expose/138338615","https://www.immobilienscout24.de/expose/138338615","HousingAnywhere B.V.","https://www.immobilienscout24.de/expose/138338615","https://www.immobilienscout24.de/expose/138338615","1","/","20","Pufendorfstraße 0, Friedrichshain, Berlin","https://www.immobilienscout24.de/expose/138338615","3.137 €","55 m²","1 Zi.","1","Zi.","","","","","",""
"https://www.immobilienscout24.de/expose/138338590","Hagenauer Straße, Berlin","https://www.immobilienscout24.de/expose/138338590","https://www.immobilienscout24.de/expose/138338590","HousingAnywhere B.V.","https://www.immobilienscout24.de/expose/138338590","https://www.immobilienscout24.de/expose/138338590","1","/","7","Hagenauer Straße 0, Prenzlauer Berg, Berlin","https://www.immobilienscout24.de/expose/138338590","1.895 €","60 m²","1 Zi.","1","Zi.","","","","","",""
"https://www.immobilienscout24.de/expose/138338583","Hagenauer Straße, Berlin","https://www.immobilienscout24.de/expose/138338583","https://www.immobilienscout24.de/expose/138338583","HousingAnywhere B.V.","https://www.immobilienscout24.de/expose/138338583","https://www.immobilienscout24.de/expose/138338583","1","/","5","Hagenauer Straße 0, Prenzlauer Berg, Berlin","https://www.immobilienscout24.de/expose/138338583","1.795 €","50 m²","1 Zi.","1","Zi.","","","","","",""
"https://www.immobilienscout24.de/expose/138338555","Wilhelmsaue, Berlin","https://www.immobilienscout24.de/expose/138338555","https://www.immobilienscout24.de/expose/138338555","HousingAnywhere B.V.","https://www.immobilienscout24.de/expose/138338555","https://www.immobilienscout24.de/expose/138338555","1","/","20","Wilhelmsaue 0, Wilmersdorf, Berlin","https://www.immobilienscout24.de/expose/138338555","2.878 €","85 m²","1 Zi.","1","Zi.","","","","","",""
"https://www.immobilienscout24.de/expose/138338545","Grünberger Straße, Berlin","https://www.immobilienscout24.de/expose/138338545","https://www.immobilienscout24.de/expose/138338545","HousingAnywhere B.V.","https://www.immobilienscout24.de/expose/138338545","https://www.immobilienscout24.de/expose/138338545","1","/","20","Grünberger Straße 0, Friedrichshain, Berlin","https://www.immobilienscout24.de/expose/138338545","2.599 €","100 m²","2 Zi.","2","Zi.","","","","","",""
"https://www.immobilienscout24.de/expose/138059345","Modern shared apartment with 4 rooms in Scandinavian style","https://www.immobilienscout24.de/expose/138059345","https://www.immobilienscout24.de/expose/138059345","Herr Alex Hartmann","https://www.immobilienscout24.de/expose/138059345","https://www.immobilienscout24.de/expose/138059345","1","/","10","Kaiserstr. 4c, Lichterfelde, Berlin","https://www.immobilienscout24.de/expose/138059345","3.500 €","73 m²","4 Zi.","4","Zi.","Balkon/Terrasse","Einbauküche","Aufzug","Immobilienkontor Berlin IK GmbH","",""
"https://www.immobilienscout24.de/expose/138706561","Tauschwohnung: 2-Zi Traumwohnung im Prenzlberg,  suche 2-3 Zimmer","https://www.immobilienscout24.de/expose/138706561","https://www.immobilienscout24.de/expose/138706561","Tauschwohnung Wohnungstausch","https://www.immobilienscout24.de/expose/138706561","https://www.immobilienscout24.de/expose/138706561","1","/","11","Prenzlauer Berg, Berlin","https://www.immobilienscout24.de/expose/138706561","1.018 €","74 m²","2 Zi.","2","Zi.","Balkon/Terrasse","Keller","","Tauschwohnung GmbH","",""
"https://www.immobilienscout24.de/expose/138819785","Tauschwohnung: Tauschen 3 Zimmer Graefekiez gegen 4 Zimmer im 5km Umfeld","https://www.immobilienscout24.de/expose/138819785","https://www.immobilienscout24.de/expose/138819785","Tauschwohnung Wohnungstausch","https://www.immobilienscout24.de/expose/138819785","https://www.immobilienscout24.de/expose/138819785","1","/","8","Kreuzberg, Berlin","https://www.immobilienscout24.de/expose/138819785","1.190 €","85 m²","3 Zi.","3","Zi.","Balkon/Terrasse","Einbauküche","Garten","Tauschwohnung GmbH","",""
"https://www.immobilienscout24.de/expose/138338480","Berliner Straße, Berlin","https://www.immobilienscout24.de/expose/138338480","https://www.immobilienscout24.de/expose/138338480","HousingAnywhere B.V.","https://www.immobilienscout24.de/expose/138338480","https://www.immobilienscout24.de/expose/138338480","1","/","16","Berliner Straße 0, Pankow (Ortsteil), Berlin","https://www.immobilienscout24.de/expose/138338480","1.850 €","67 m²","2 Zi.","2","Zi.","Stufenlos","","","","",""
"https://www.immobilienscout24.de/expose/138966620","Spindlersfeld/Köpenick wohnen an der Spree! Neubau 3 Zimmerwohnungen","","https://www.immobilienscout24.de/expose/138966620","Herr Norbert                        Guhl","","https://www.immobilienscout24.de/expose/138966620","1","/","11","Carl-Spindler-Strasse 1-3 u. a., Köpenick, Berlin","https://www.immobilienscout24.de/expose/138966620","1.694 €","82 m²","3 Zi.","3","Zi.","Balkon/Terrasse","Keller","Aufzug","Österreich-Haus Verwaltungs- und Beteiligungsgesellschaft mit beschränkter Haftung","",""
"https://www.immobilienscout24.de/expose/138338411","Stresemannstraße, Berlin","https://www.immobilienscout24.de/expose/138338411","https://www.immobilienscout24.de/expose/138338411","HousingAnywhere B.V.","https://www.immobilienscout24.de/expose/138338411","https://www.immobilienscout24.de/expose/138338411","1","/","6","Stresemannstraße 0, Kreuzberg, Berlin","https://www.immobilienscout24.de/expose/138338411","12.000 €","185 m²","2 Zi.","2","Zi.","","","","","",""
"https://www.immobilienscout24.de/expose/138338408","Stresemannstraße, Berlin","https://www.immobilienscout24.de/expose/138338408","https://www.immobilienscout24.de/expose/138338408","HousingAnywhere B.V.","https://www.immobilienscout24.de/expose/138338408","https://www.immobilienscout24.de/expose/138338408","1","/","11","Stresemannstraße 0, Kreuzberg, Berlin","https://www.immobilienscout24.de/expose/138338408","12.000 €","188 m²","2 Zi.","2","Zi.","","","","","",""
"https://www.immobilienscout24.de/expose/138338406","Stresemannstraße, Berlin","https://www.immobilienscout24.de/expose/138338406","https://www.immobilienscout24.de/expose/138338406","HousingAnywhere B.V.","https://www.immobilienscout24.de/expose/138338406","https://www.immobilienscout24.de/expose/138338406","1","/","4","Stresemannstraße 0, Kreuzberg, Berlin","https://www.immobilienscout24.de/expose/138338406","4.900 €","60 m²","2 Zi.","2","Zi.","","","","","",""
"https://www.immobilienscout24.de/expose/138338404","Stresemannstraße, Berlin","https://www.immobilienscout24.de/expose/138338404","https://www.immobilienscout24.de/expose/138338404","HousingAnywhere B.V.","https://www.immobilienscout24.de/expose/138338404","https://www.immobilienscout24.de/expose/138338404","1","/","3","Stresemannstraße 0, Kreuzberg, Berlin","https://www.immobilienscout24.de/expose/138338404","4.500 €","40 m²","1 Zi.","1","Zi.","","","","","",""
"https://www.immobilienscout24.de/expose/138338402","Stresemannstraße, Berlin","https://www.immobilienscout24.de/expose/138338402","https://www.immobilienscout24.de/expose/138338402","HousingAnywhere B.V.","https://www.immobilienscout24.de/expose/138338402","https://www.immobilienscout24.de/expose/138338402","1","/","5","Stresemannstraße 0, Kreuzberg, Berlin","https://www.immobilienscout24.de/expose/138338402","5.000 €","60 m²","1 Zi.","1","Zi.","","","","","",""
"https://www.immobilienscout24.de/expose/138338401","Stresemannstraße, Berlin","https://www.immobilienscout24.de/expose/138338401","https://www.immobilienscout24.de/expose/138338401","HousingAnywhere B.V.","https://www.immobilienscout24.de/expose/138338401","https://www.immobilienscout24.de/expose/138338401","1","/","7","Stresemannstraße 0, Kreuzberg, Berlin","https://www.immobilienscout24.de/expose/138338401","4.700 €","45 m²","1 Zi.","1","Zi.","","","","","",""
"https://www.immobilienscout24.de/expose/138338398","Stresemannstraße, Berlin","https://www.immobilienscout24.de/expose/138338398","https://www.immobilienscout24.de/expose/138338398","HousingAnywhere B.V.","https://www.immobilienscout24.de/expose/138338398","https://www.immobilienscout24.de/expose/138338398","1","/","2","Stresemannstraße 0, Kreuzberg, Berlin","https://www.immobilienscout24.de/expose/138338398","4.300 €","38 m²","1 Zi.","1","Zi.","","","","","",""
"https://www.immobilienscout24.de/expose/138338393","Kaiserin-Augusta-Allee, Berlin","https://www.immobilienscout24.de/expose/138338393","https://www.immobilienscout24.de/expose/138338393","HousingAnywhere B.V.","https://www.immobilienscout24.de/expose/138338393","https://www.immobilienscout24.de/expose/138338393","1","/","10","Kaiserin-Augusta-Allee 0, Moabit, Berlin","https://www.immobilienscout24.de/expose/138338393","2.200 €","55 m²","2 Zi.","2","Zi.","","","","","",""
"https://www.immobilienscout24.de/expose/138602385","hochwertig ausgestattete 4 Zimmer Wohnung in einem Neubau  direkt an der Spree","https://www.immobilienscout24.de/expose/138602385","https://www.immobilienscout24.de/expose/138602385","Frau Burcu Cicek","https://www.immobilienscout24.de/expose/138602385","https://www.immobilienscout24.de/expose/138602385","1","/","8","Heisenbergstraße 9, Charlottenburg, Berlin","https://www.immobilienscout24.de/expose/138602385","4.360 €","116 m²","4 Zi.","4","Zi.","Balkon/Terrasse","Aufzug","","Blueground Germany GmbH","",""
"https://www.immobilienscout24.de/expose/138338258","Eylauer Straße, Berlin","https://www.immobilienscout24.de/expose/138338258","https://www.immobilienscout24.de/expose/138338258","HousingAnywhere B.V.","https://www.immobilienscout24.de/expose/138338258","https://www.immobilienscout24.de/expose/138338258","1","/","20","Eylauer Straße 0, Kreuzberg, Berlin","https://www.immobilienscout24.de/expose/138338258","2.000 €","80 m²","1 Zi.","1","Zi.","","","","","",""
"https://www.immobilienscout24.de/expose/138338252","Bernhard-Lichtenberg-Straße, Berlin","https://www.immobilienscout24.de/expose/138338252","https://www.immobilienscout24.de/expose/138338252","HousingAnywhere B.V.","https://www.immobilienscout24.de/expose/138338252","https://www.immobilienscout24.de/expose/138338252","1","/","17","Bernhard-Lichtenberg-Straße 0, Prenzlauer Berg, Berlin","https://www.immobilienscout24.de/expose/138338252","2.300 €","63 m²","2 Zi.","2","Zi.","","","","","",""
"https://www.immobilienscout24.de/expose/138338223","Grenzweg, Berlin","https://www.immobilienscout24.de/expose/138338223","https://www.immobilienscout24.de/expose/138338223","HousingAnywhere B.V.","https://www.immobilienscout24.de/expose/138338223","https://www.immobilienscout24.de/expose/138338223","1","/","10","Grenzweg 0, Rahnsdorf, Berlin","https://www.immobilienscout24.de/expose/138338223","1.500 €","50 m²","1 Zi.","1","Zi.","","","","","",""
"https://www.immobilienscout24.de/expose/134794242","Möbliertes 1 Zimmer Apartment am Lietzensee - ALL INCLUSIVE","https://www.immobilienscout24.de/expose/134794242","https://www.immobilienscout24.de/expose/134794242","Herr Leo Mauthe","https://www.immobilienscout24.de/expose/134794242","https://www.immobilienscout24.de/expose/134794242","1","/","3","Charlottenburg, Berlin","https://www.immobilienscout24.de/expose/134794242","855 €","22 m²","1 Zi.","1","Zi.","Einbauküche","","","Wolff + Wolff Immobilien GmbH","NEU","NEU"
"https://www.immobilienscout24.de/expose/136814119","Großzügige Dachgeschosswohnung!","https://www.immobilienscout24.de/expose/136814119","https://www.immobilienscout24.de/expose/136814119","Frau Dana Zakai","https://www.immobilienscout24.de/expose/136814119","https://www.immobilienscout24.de/expose/136814119","1","/","7","Stellingdamm 2, Köpenick, Berlin","https://www.immobilienscout24.de/expose/136814119","1.727 €","110 m²","2 Zi.","2","Zi.","Balkon/Terrasse","Einbauküche","","Biddex Immobiliengesellschaft mbH","",""
"https://www.immobilienscout24.de/expose/138337785","Huttenstraße, Berlin","https://www.immobilienscout24.de/expose/138337785","https://www.immobilienscout24.de/expose/138337785","HousingAnywhere B.V.","https://www.immobilienscout24.de/expose/138337785","https://www.immobilienscout24.de/expose/138337785","1","/","10","Huttenstraße 0, Moabit, Berlin","https://www.immobilienscout24.de/expose/138337785","1.880 €","55 m²","1 Zi.","1","Zi.","","","","","",""
"https://www.immobilienscout24.de/expose/138337701","Morusstraße, Berlin","https://www.immobilienscout24.de/expose/138337701","https://www.immobilienscout24.de/expose/138337701","HousingAnywhere B.V.","https://www.immobilienscout24.de/expose/138337701","https://www.immobilienscout24.de/expose/138337701","1","/","14","Morusstraße 0, Neukölln (Ortsteil), Berlin","https://www.immobilienscout24.de/expose/138337701","3.000 €","72 m²","2 Zi.","2","Zi.","","","","","",""
"https://www.immobilienscout24.de/expose/138337621","Eylauer Straße, Berlin","https://www.immobilienscout24.de/expose/138337621","https://www.immobilienscout24.de/expose/138337621","HousingAnywhere B.V.","https://www.immobilienscout24.de/expose/138337621","https://www.immobilienscout24.de/expose/138337621","1","/","20","Eylauer Straße 0, Kreuzberg, Berlin","https://www.immobilienscout24.de/expose/138337621","4.309 €","117 m²","3 Zi.","3","Zi.","","","","","",""
"https://www.immobilienscout24.de/expose/138337559","Ufnaustraße, Berlin","https://www.immobilienscout24.de/expose/138337559","https://www.immobilienscout24.de/expose/138337559","HousingAnywhere B.V.","https://www.immobilienscout24.de/expose/138337559","https://www.immobilienscout24.de/expose/138337559","1","/","20","Ufnaustraße 0, Moabit, Berlin","https://www.immobilienscout24.de/expose/138337559","1.850 €","102 m²","3 Zi.","3","Zi.","","","","","",""
"https://www.immobilienscout24.de/expose/138337554","Kastanienallee, Berlin","https://www.immobilienscout24.de/expose/138337554","https://www.immobilienscout24.de/expose/138337554","HousingAnywhere B.V.","https://www.immobilienscout24.de/expose/138337554","https://www.immobilienscout24.de/expose/138337554","1","/","6","Kastanienallee 0, Rosenthal, Berlin","https://www.immobilienscout24.de/expose/138337554","2.750 €","102 m²","2 Zi.","2","Zi.","","","","","",""
"https://www.immobilienscout24.de/expose/138337526","Reinickendorfer Straße, Berlin","https://www.immobilienscout24.de/expose/138337526","https://www.immobilienscout24.de/expose/138337526","HousingAnywhere B.V.","https://www.immobilienscout24.de/expose/138337526","https://www.immobilienscout24.de/expose/138337526","1","/","17","Reinickendorfer Straße 0, Wedding, Berlin","https://www.immobilienscout24.de/expose/138337526","2.000 €","65 m²","3 Zi.","3","Zi.","","","","","",""
"https://www.immobilienscout24.de/expose/138337480","Földerichstraße, Berlin","https://www.immobilienscout24.de/expose/138337480","https://www.immobilienscout24.de/expose/138337480","HousingAnywhere B.V.","https://www.immobilienscout24.de/expose/138337480","https://www.immobilienscout24.de/expose/138337480","1","/","13","Földerichstraße 0, Wilhelmstadt, Berlin","https://www.immobilienscout24.de/expose/138337480","3.949 €","200 m²","4 Zi.","4","Zi.","","","","","",""
"https://www.immobilienscout24.de/expose/138337451","Lehrter Straße, Berlin","https://www.immobilienscout24.de/expose/138337451","https://www.immobilienscout24.de/expose/138337451","HousingAnywhere B.V.","https://www.immobilienscout24.de/expose/138337451","https://www.immobilienscout24.de/expose/138337451","1","/","17","Lehrter Straße 0, Moabit, Berlin","https://www.immobilienscout24.de/expose/138337451","1.490 €","33 m²","1 Zi.","1","Zi.","","","","","",""
"https://www.immobilienscout24.de/expose/138337441","Lehrter Straße, Berlin","https://www.immobilienscout24.de/expose/138337441","https://www.immobilienscout24.de/expose/138337441","HousingAnywhere B.V.","https://www.immobilienscout24.de/expose/138337441","https://www.immobilienscout24.de/expose/138337441","1","/","15","Lehrter Straße 0, Moabit, Berlin","https://www.immobilienscout24.de/expose/138337441","1.490 €","24 m²","1 Zi.","1","Zi.","","","","","",""
"https://www.immobilienscout24.de/expose/138189535","Co-Living - THE HOUSE OF CO - Erstbezug Apartment","","https://www.immobilienscout24.de/expose/138189535","Booking House of Co","","https://www.immobilienscout24.de/expose/138189535","1","/","16","Hedwig-Porschütz-Straße 32, Moabit, Berlin","https://www.immobilienscout24.de/expose/138189535","~1.190 €","30 m²","1 Zi.","1","Zi.","Balkon/Terrasse","Keller","Aufzug","FU.Life Service GmbH","",""
"https://www.immobilienscout24.de/expose/138337298","Alt-Mariendorf, Berlin","https://www.immobilienscout24.de/expose/138337298","https://www.immobilienscout24.de/expose/138337298","HousingAnywhere B.V.","https://www.immobilienscout24.de/expose/138337298","https://www.immobilienscout24.de/expose/138337298","1","/","7","Alt-Mariendorf 0, Mariendorf, Berlin","https://www.immobilienscout24.de/expose/138337298","1.400 €","50 m²","1 Zi.","1","Zi.","","","","","",""
"https://www.immobilienscout24.de/expose/138818405","Direkter Wasserblick - Attraktive 3-Zimmer Wohnung","","https://www.immobilienscout24.de/expose/138818405","Frau Julia Smuskovics","","https://www.immobilienscout24.de/expose/138818405","1","/","34","An der Dahme 3, Grünau, Berlin","https://www.immobilienscout24.de/expose/138818405","2.641,60 €","92,8 m²","3 Zi.","3","Zi.","Balkon/Terrasse","Einbauküche","Keller","Wohnanlage Hildegardtstraße GmbH","",""
"https://www.immobilienscout24.de/expose/138189489","Co-Living - THE HOUSE OF CO - Erstbezug Apartment","","https://www.immobilienscout24.de/expose/138189489","Booking House of Co","","https://www.immobilienscout24.de/expose/138189489","1","/","16","Hedwig-Porschütz-Straße 32, Moabit, Berlin","https://www.immobilienscout24.de/expose/138189489","1.099 €","30 m²","1 Zi.","1","Zi.","Balkon/Terrasse","Einbauküche","Keller","FU.Life Service GmbH","",""
"https://www.immobilienscout24.de/expose/138336990","Bismarckstraße, Berlin","https://www.immobilienscout24.de/expose/138336990","https://www.immobilienscout24.de/expose/138336990","HousingAnywhere B.V.","https://www.immobilienscout24.de/expose/138336990","https://www.immobilienscout24.de/expose/138336990","1","/","20","Bismarckstraße 0, Charlottenburg, Berlin","https://www.immobilienscout24.de/expose/138336990","3.000 €","130 m²","2 Zi.","2","Zi.","","","","","",""
"https://www.immobilienscout24.de/expose/138189377","Co-Living - THE HOUSE OF CO - Erstbezug Apartment","","https://www.immobilienscout24.de/expose/138189377","Booking House of Co","","https://www.immobilienscout24.de/expose/138189377","1","/","16","Hedwig-Porschütz-Straße 32, Moabit, Berlin","https://www.immobilienscout24.de/expose/138189377","1.099 €","30 m²","1 Zi.","1","Zi.","Balkon/Terrasse","Einbauküche","Keller","FU.Life Service GmbH","",""
"https://www.immobilienscout24.de/expose/138189345","Co-Living - THE HOUSE OF CO - Erstbezug Apartment","","https://www.immobilienscout24.de/expose/138189345","Booking House of Co","","https://www.immobilienscout24.de/expose/138189345","1","/","16","Heidestraße 20, Moabit, Berlin","https://www.immobilienscout24.de/expose/138189345","1.049 €","27 m²","1 Zi.","1","Zi.","Einbauküche","Keller","Aufzug","FU.Life Service GmbH","",""
"https://www.immobilienscout24.de/expose/138189321","THE HOUSE OF CO - Stylische Apartments","","https://www.immobilienscout24.de/expose/138189321","Booking House of Co","","https://www.immobilienscout24.de/expose/138189321","1","/","16","Hedwig-Porschütz-Straße 32, Moabit, Berlin","https://www.immobilienscout24.de/expose/138189321","~1.340 €","30 m²","1 Zi.","1","Zi.","Keller","Aufzug","","FU.Life Service GmbH","",""
